Hour	Heat source [kW]
5907	0.08166139
5908	0.092151066
5909	0.097260921
5910	0.093258201
5911	0.079514471
5912	0.054132183
5913	0.05234095
5914	0.040969017
5915	0.036327844
5916	0.056983237
5917	0.058884126
5918	0.077981515
5919	0.079695932
5920	0.109045316
5921	0.133822549
5922	0.134252267
5923	0.094610253
5924	0.079218345
5925	0.04226485
5926	0.02046948
5927	0.014555852
5928	0.019925096
5929	0.016072666
5930	0.014401109
5931	0.012049907
5932	0.008877121
5933	0.016684958
5934	0.012401697
5935	0.033547481
5936	0.024572393
5937	0.020942614
5938	0.034967442
5939	0.028749895
5940	0.038019996
5941	0.030909616
5942	0.047213839
5943	0.050305914
5944	0.098857333
5945	0.069764555
5946	0.08571198
5947	0.052285844
5948	0.026130398
5949	0.020684895
5950	0.007047481
5951	0.00549059
5952	0.009813372
5953	0.026775531
5954	0.030223292
5955	0.044405645
5956	0.05159952
5957	0.053661275
5958	0.047877341
5959	0.052284174
5960	0.04522723
5961	0.028139272
5962	0.037532389
5963	0.026477734
5964	0.033943244
5965	0.032377447
5966	0.055774239
5967	0.060481651
5968	0.089595025
5969	0.087902872
5970	0.079453242
5971	0.071244076
5972	0.080425116
5973	0.102130313
5974	0.065579818
5975	0.069298657
5976	0.08585225
5977	0.08466997
5978	0.073313623
5979	0.084484056
5980	0.096125398
5981	0.075365358
5982	0.074523734
5983	0.083473774
5984	0.058590226
5985	0.039255713
5986	0.042314946
5987	0.050150058
5988	0.0364837
5989	0.048543626
5990	0.057524281
5991	0.119880659
5992	0.116406737
5993	0.125847723
5994	0.106356241
5995	0.13376132
5996	0.100784384
5997	0.094597451
5998	0.07919274
5999	0.076690135
6000	0.083831687
6001	0.099687267
6002	0.075042513
6003	0.109202286
6004	0.083169298
6005	0.12021742
6006	0.097618277
6007	0.090083745
6008	0.055417996
6009	0.045643589
6010	0.061033271
6011	0.044445723
6012	0.045514451
6013	0.062103112
6014	0.08581273
6015	0.135100569
6016	0.176774279
6017	0.127405728
6018	0.135472398
6019	0.112296587
6020	0.128158847
6021	0.107963786
6022	0.080827003
6023	0.075648125
6024	0.081056334
6025	0.07152907
6026	0.074548226
6027	0.107787891
6028	0.092373161
6029	0.116519176
6030	0.115692581
6031	0.095857102
6032	0.053342883
6033	0.043608553
6034	0.062741009
6035	0.041257351
6036	0.058026917
6037	0.068645731
6038	0.08690094
6039	0.126457232
6040	0.165953409
6041	0.132906337
6042	0.112822602
6043	0.138300074
6044	0.108214269
6045	0.120986681
6046	0.074294403
6047	0.069925978
6048	0.073276329
6049	0.072259367
6050	0.097036043
6051	0.094137118
6052	0.098662513
6053	0.114296556
6054	0.092287996
6055	0.104108016
6056	0.078457989
6057	0.042740211
6058	0.046093902
6059	0.05120988
6060	0.042201394
6061	0.058017454
6062	0.081336875
6063	0.107540748
6064	0.112078389
6065	0.149050252
6066	0.153462651
6067	0.116046041
6068	0.097392842
6069	0.109330867
6070	0.074837673
6071	0.070963535
6072	0.090919245
6073	0.080894911
6074	0.101388883
6075	0.080680609
6076	0.094688181
6077	0.089282199
6078	0.089327286
6079	0.09282904
6080	0.077936984
6081	0.05876779
6082	0.061458535
6083	0.041257351
6084	0.058443275
6085	0.065619338
6086	0.075467777
6087	0.087185934
6088	0.144606682
6089	0.139830804
6090	0.107701057
6091	0.100455972
6092	0.129818159
6093	0.099737364
6094	0.087907325
6095	0.127519281
6096	0.090499547
6097	0.080283733
6098	0.101256405
6099	0.124520163
6100	0.096546209
6101	0.098359707
6102	0.086246344
6103	0.118655518
6104	0.054727776
6105	0.068031212
6106	0.049300085
6107	0.05446616
6108	0.066013988
6109	0.053688549
6110	0.074961245
6111	0.118294823
6112	0.168117583
6113	0.15095448
6114	0.102308434
6115	0.108898923
6116	0.12351823
6117	0.102265017
6118	0.069391614
6119	0.095517559
6120	0.091035581
6121	0.065205763
6122	0.091938433
6123	0.08645675
6124	0.079989832
6125	0.112080058
6126	0.111351431
6127	0.084633233
6128	0.060010743
6129	0.067597042
6130	0.052284174
6131	0.04241514
6132	0.044009326
6133	0.047068559
6134	0.080779689
6135	0.096786673
6136	0.114242563
6137	0.160522935
6138	0.10751236
6139	0.08013233
6140	0.087852776
6141	0.076542072
6142	0.083430914
6143	0.069884787
6144	0.092518441
6145	0.090507897
6146	0.065107796
6147	0.083867311
6148	0.087603962
6149	0.080973953
6150	0.099914929
6151	0.072811543
6152	0.058843492
6153	0.054510691
6154	0.054065387
6155	0.067971096
6156	0.069173415
6157	0.062509451
6158	0.08581273
6159	0.135100569
6160	0.117849519
6161	0.112554863
6162	0.130412639
6163	0.094738278
6164	0.099426765
6165	0.112962316
6166	0.084095529
6167	0.120474582
6168	0.107963786
6169	0.102180409
6170	0.115478279
6171	0.099166263
6172	0.105493466
6173	0.140184263
6174	0.124256321
6175	0.091207023
6176	0.089529343
6177	0.07394651
6178	0.050657704
6179	0.07147285
6180	0.067424487
6181	0.073530708
6182	0.100354666
6183	0.129154657
6184	0.184863214
6185	0.179517904
6186	0.139368802
6187	0.142241008
6188	0.157002812
6189	0.144124641
6190	0.112611639
6191	0.117609056
6192	0.088836339
6193	0.110390132
6194	0.134913542
6195	0.107832978
6196	0.15258763
6197	0.133490798
6198	0.106249368
6199	0.099436228
6200	0.088748948
6201	0.067695565
6202	0.058348092
6203	0.058641992
6204	0.066778797
6205	0.072795401
6206	0.079495546
6207	0.111392621
6208	0.143824061
6209	0.149994295
6210	0.120512433
6211	0.108075112
6212	0.09742791
6213	0.127399605
6214	0.085729792
6215	0.116182415
6216	0.132522263
6217	0.122433917
6218	0.123670747
6219	0.093282136
6220	0.134036851
6221	0.099801376
6222	0.133785811
6223	0.123413584
6224	0.094555704
6225	0.079800579
6226	0.064385291
6227	0.064246134
6228	0.059670086
6229	0.07271803
6230	0.10315284
6231	0.136357438
6232	0.212489831
6233	0.170985336
6234	0.18145887
6235	0.12204873
6236	0.111303561
6237	0.115162114
6238	0.093353385
6239	0.119758201
6240	0.082915475
6241	0.115741565
6242	0.10453662
6243	0.149942528
6244	0.146429642
6245	0.152754619
6246	0.109932027
6247	0.126716621
6248	0.070651822
6249	0.079542859
6250	0.07591809
6251	0.074656769
6252	0.084977229
6253	0.090688244
6254	0.114360568
6255	0.108507056
6256	0.211407744
6257	0.161466978
6258	0.161994106
6259	0.111250124
6260	0.144745839
6261	0.120816353
6262	0.124619799
6263	0.09563946
6264	0.089387402
6265	0.097315471
6266	0.105914278
6267	0.119897915
6268	0.081579565
6269	0.099202444
6270	0.105559148
6271	0.109945386
6272	0.062353595
6273	0.055167513
6274	0.04765302
6275	0.05753764
6276	0.045447655
6277	0.050747878
6278	0.056713829
6279	0.1119576
6280	0.152123958
6281	0.105630397
6282	0.111304674
6283	0.137344898
6284	0.096035224
6285	0.100822234
6286	0.101033753
6287	0.07616913
6288	0.103633211
6289	0.069097714
6290	0.09772181
6291	0.108492027
6292	0.123164214
6293	0.084202402
6294	0.083089143
6295	0.087358489
6296	0.054033103
6297	0.060763862
6298	0.048658849
6299	0.042994034
6300	0.055384598
6301	0.048048226
6302	0.075467777
6303	0.109706035
6304	0.15906735
6305	0.153813884
6306	0.149019637
6307	0.100455972
6308	0.104857239
6309	0.106533249
6310	0.090319199
6311	0.11581671
6312	0.092534027
6313	0.11166871
6314	0.117032388
6315	0.114143483
6316	0.104897316
6317	0.111670379
6318	0.134514439
6319	0.102061847
6320	0.087625114
6321	0.052327591
6322	0.050657704
6323	0.056844637
6324	0.064791631
6325	0.05654016
6326	0.0981198
6327	0.104477061
6328	0.152874851
6329	0.196873044
6330	0.174044013
6331	0.146209774
6332	0.153042396
6333	0.158692738
6334	0.138849467
6335	0.131201939
6336	0.10216705
6337	0.113129304
6338	0.11739865
6339	0.098420936
6340	0.101725087
6341	0.105176187
6342	0.130835677
6343	0.109686553
6344	0.085286715
6345	0.056103763
6346	0.07474249
6347	0.068231599
6348	0.077063077
6349	0.061113425
6350	0.076240379
6351	0.124019197
6352	0.213571918
6353	0.189988098
6354	0.149984276
6355	0.123317844
6356	0.127931743
6357	0.132956434
6358	0.10098143
6359	0.107933171
6360	0.130981514
6361	0.107286925
6362	0.143857459
6363	0.134618529
6364	0.095891613
6365	0.091193664
6366	0.117143714
6367	0.104775414
6368	0.051610653
6369	0.056692677
6370	0.051539404
6371	0.064694777
6372	0.053913984
6373	0.062103112
6374	0.08413505
6375	0.100027925
6376	0.148213638
6377	0.128963733
6378	0.133785811
6379	0.125569965
6380	0.099235841
6381	0.11224983
6382	0.121625691
6383	0.090218449
6384	0.103026486
6385	0.079312971
6386	0.090569682
6387	0.094547354
6388	0.098339668
6389	0.090120483
6390	0.089933455
6391	0.11675797
6392	0.060957569
6393	0.064685871
6394	0.058267381
6395	0.053716938
6396	0.07043585
6397	0.086271949
6398	0.109306375
6399	0.171410601
6400	0.147431018
6401	0.195700783
6402	0.155294518
6403	0.143020845
6404	0.16133283
6405	0.161264365
6406	0.138096347
6407	0.107933171
6408	0.124870839
6409	0.135755165
6410	0.105658785
6411	0.147631404
6412	0.104374641
6413	0.134832274
6414	0.144647872
6415	0.134728741
6416	0.078316049
6417	0.063772999
6418	0.067947718
6419	0.075054759
6420	0.084977229
6421	0.078022705
6422	0.106508201
6423	0.10908595
6424	0.145988235
6425	0.213491763
6426	0.15377659
6427	0.148592146
6428	0.150550367
6429	0.106805997
6430	0.131046083
6431	0.124399931
6432	0.107345928
6433	0.124442235
6434	0.102863393
6435	0.136032923
6436	0.10331482
6437	0.123167554
6438	0.139391067
6439	0.12490201
6440	0.102858384
6441	0.056976558
6442	0.083674717
6443	0.056036968
6444	0.065085531
6445	0.079247289
6446	0.109306375
6447	0.142118549
6448	0.145988235
6449	0.191892326
6450	0.133319356
6451	0.138016193
6452	0.112510333
6453	0.114520877
6454	0.091719122
6455	0.123618424
6456	0.087168122
6457	0.109722734
6458	0.085471516
6459	0.138386908
6460	0.122519638
6461	0.112877708
6462	0.124256321
6463	0.130069199
6464	0.067187362
6465	0.055814316
6466	0.082392244
6467	0.083621281
6468	0.061363352
6469	0.067279763
6470	0.076650058
6471	0.111392621
6472	0.22006444
6473	0.163234832
6474	0.211100484
6475	0.189739285
6476	0.129965666
6477	0.117090834
6478	0.100123108
6479	0.122055409
6480	0.085499904
6481	0.099141214
6482	0.098394775
6483	0.109566321
6484	0.154177363
6485	0.160997183
6486	0.114200259
6487	0.128073127
6488	0.066844479
6489	0.069406086
6490	0.054643168
6491	0.08318711
6492	0.086780708
6493	0.085378002
6494	0.07746051
6495	0.125962946
6496	0.180681816
6497	0.191892326
6498	0.164962609
6499	0.120142831
6500	0.110096789
6501	0.133681722
6502	0.117131468
6503	0.097397852
6504	0.092723837
6505	0.083204922
6506	0.134913542
6507	0.140698032
6508	0.145427153
6509	0.140925137
6510	0.153055199
6511	0.128740525
6512	0.09000693
6513	0.080234749
6514	0.050087716
6515	0.049660224
6516	0.056283554
6517	0.074148566
6518	0.083605695
6519	0.094101494
6520	0.135015405
6521	0.15194862
6522	0.154579249
6523	0.13376132
6524	0.105761205
6525	0.067600381
6526	0.063362207
6527	0.051192068
6528	0.05160954
6529	0.062894639
6530	0.07176675
6531	0.069123319
6532	0.080766887
6533	0.097260921
6534	0.080171294
6535	0.074671798
6536	0.060494454
6537	0.053209292
6538	0.034991934
6539	0.035459502
6540	0.055179759
6541	0.039231221
6542	0.057851579
6543	0.076235926
6544	0.141212914
6545	0.149100905
6546	0.095566542
6547	0.09372076
6548	0.112663962
6549	0.112416819
6550	0.069391614
6551	0.08541474
6552	0.057234834
6553	0.057421861
6554	0.083375807
6555	0.092164425
6556	0.091764208
6557	0.078391194
6558	0.102524406
6559	0.065063266
6560	0.066514955
6561	0.054084313
6562	0.042671189
6563	0.041791715
6564	0.033776256
6565	0.04414069
6566	0.047353553
6567	0.084472923
6568	0.160542974
6569	0.153255585
6570	0.127699628
6571	0.116391151
6572	0.07770988
6573	0.085763746
6574	0.092652032
6575	0.076114024
6576	0.052790707
6577	0.062956424
6578	0.07548058
6579	0.075309695
6580	0.121574482
6581	0.111303561
6582	0.124381006
6583	0.104930157
6584	0.059225339
6585	0.07369547
6586	0.052180641
6587	0.0467613
6588	0.070529364
6589	0.07844463
6590	0.079030204
6591	0.127803718
6592	0.167002655
6593	0.130521738
6594	0.161551586
6595	0.090930935
6596	0.078124012
6597	0.089394638
6598	0.100821121
6599	0.081838954
6600	0.0672241
6601	0.055961266
6602	0.06598226
6603	0.087306722
6604	0.067797428
6605	0.089116324
6606	0.071506805
6607	0.083149259
6608	0.05802302
6609	0.049428667
6610	0.057611115
6611	0.051946857
6612	0.057437447
6613	0.062767727
6614	0.053053436
6615	0.117813895
6616	0.103421692
6617	0.099400603
6618	0.143349813
6619	0.119788815
6620	0.121708073
6621	0.085600097
6622	0.099154573
6623	0.078666725
6624	0.098443201
6625	0.07280542
6626	0.083867311
6627	0.097195239
6628	0.111234539
6629	0.105424444
6630	0.112790874
6631	0.086778481
6632	0.066684726
6633	0.0593144
6634	0.038122416
6635	0.038068979
6636	0.048615988
6637	0.041845151
6638	0.065298163
6639	0.076235926
6640	0.126571898
6641	0.09732549
6642	0.128624189
6643	0.096581277
6644	0.09614655
6645	0.073800117
6646	0.090140521
6647	0.067841958
6648	0.064145941
6649	0.071713314
6650	0.074363425
6651	0.078366145
6652	0.081637455
6653	0.113398713
6654	0.093992395
6655	0.087986367
6656	0.048497983
6657	0.060182742
6658	0.043528955
6659	0.057971811
6660	0.044771351
6661	0.060678141
6662	0.0785387
6663	0.094196678
6664	0.138294507
6665	0.135500229
6666	0.157510458
6667	0.13376132
6668	0.125666819
6669	0.117186574
6670	0.091546566
6671	0.106875576
6672	0.092534027
6673	0.102362984
6674	0.114801418
6675	0.100555052
6676	0.105948789
6677	0.111977082
6678	0.113073641
6679	0.106750335
6680	0.059920013
6681	0.061051083
6682	0.059047218
6683	0.047629641
6684	0.067548058
6685	0.074148566
6686	0.077534541
6687	0.112346684
6688	0.130839017
6689	0.159735861
6690	0.140125261
6691	0.172592881
6692	0.145578556
6693	0.120816353
6694	0.131860988
6695	0.089202045
6696	0.093146319
6697	0.082113373
6698	0.08274459
6699	0.076338345
6700	0.074156359
6701	0.107640941
6702	0.079402032
6703	0.111394848
6704	0.058061985
6705	0.055571626
6706	0.043849573
6707	0.049395269
6708	0.053887823
6709	0.04314989
6710	0.061513642
6711	0.118675557
6712	0.145180566
6713	0.10217039
6714	0.110548215
6715	0.121533848
6716	0.098406464
6717	0.094393168
6718	0.070478154
6719	0.076322203
6720	0.080800284
6721	0.080288186
6722	0.069084355
6723	0.073256847
6724	0.09356546
6725	0.089042849
6726	0.12076236
6727	0.117927447
6728	0.076677333
6729	0.050697781
6730	0.044672827
6731	0.056280771
6732	0.04611561
6733	0.074029448
6734	0.092391529
6735	0.098084176
6736	0.128522883
6737	0.111864643
6738	0.122681617
6739	0.123983572
6740	0.112734098
6741	0.080087799
6742	0.099907693
6743	0.080420107
6744	0.101408921
6745	0.077734928
6746	0.092561858
6747	0.079931943
6748	0.103961623
6749	0.083663585
6750	0.122262475
6751	0.074748613
6752	0.078972314
6753	0.053425264
6754	0.055553257
6755	0.041257351
6756	0.045447655
6757	0.046339375
6758	0.056934811
6759	0.112630565
6760	0.09692917
6761	0.098710383
6762	0.094221726
6763	0.115423173
6764	0.098406464
6765	0.072085699
6766	0.098407577
6767	0.068883968
6768	0.099068853
6769	0.113131531
6770	0.086657136
6771	0.081984791
6772	0.117272295
6773	0.1287216
6774	0.098209417
6775	0.110102355
6776	0.07715492
6777	0.072386279
6778	0.05797849
6779	0.068405267
6780	0.051539404
6781	0.073054234
6782	0.062409258
6783	0.104566678
6784	0.136638536
6785	0.126624221
6786	0.131258715
6787	0.12080522
6788	0.136189336
6789	0.102965256
6790	0.086642107
6791	0.073568559
6792	0.099068853
6793	0.07201445
6794	0.083866754
6795	0.096063055
6796	0.089392412
6797	0.101217441
6798	0.088736146
6799	0.080279836
6800	0.068111367
6801	0.040121828
6802	0.038122416
6803	0.048671651
6804	0.040696269
6805	0.059778072
6806	0.080216381
6807	0.116715109
6808	0.145180566
6809	0.138580058
6810	0.09085078
6811	0.122108845
6812	0.07691724
6813	0.075956498
6814	0.073803456
6815	0.053792639
6816	0.08066892
6817	0.083941899
6818	0.069894807
6819	0.099865945
6820	0.100106409
6821	0.06376298
6822	0.084362711
6823	0.068827749
6824	0.048120032
6825	0.041880776
6826	0.040524827
6827	0.034544404
6828	0.039817352
6829	0.046589858
6830	0.063260901
6831	0.085765416
6832	0.148156306
6833	0.11047975
6834	0.172679715
6835	0.143368182
6836	0.148891056
6837	0.094938664
6838	0.121625691
6839	0.092298016
6840	0.128815113
6841	0.107045348
6842	0.087956309
6843	0.11147055
6844	0.091122415
6845	0.124751721
6846	0.150690638
6847	0.136082463
6848	0.064074692
6849	0.058542912
6850	0.05634868
6851	0.063522516
6852	0.051232145
6853	0.070268861
6854	0.0981198
6855	0.115587935
6856	0.165352249
6857	0.170945815
6858	0.148953955
6859	0.162112668
6860	0.115036872
6861	0.113233394
6862	0.143303056
6863	0.100323495
6864	0.093835982
6865	0.115074167
6866	0.10746282
6867	0.124025876
6868	0.129665086
6869	0.145667617
6870	0.130895793
6871	0.125409656
6872	0.064764913
6873	0.08066892
6874	0.05037271
6875	0.056193381
6876	0.056959859
6877	0.068632372
6878	0.086656023
6879	0.111700437
6880	0.147193894
6881	0.1766585
6882	0.184809777
6883	0.113156023
6884	0.120462337
6885	0.150977859
6886	0.132108131
6887	0.128342535
6888	0.088348175
6889	0.13064531
6890	0.114910518
6891	0.146088428
6892	0.116229172
6893	0.147580751
6894	0.156214626
6895	0.09653285
6896	0.093815387
6897	0.077944777
6898	0.076309957
6899	0.084055452
6900	0.071938749
6901	0.07720446
6902	0.087143073
6903	0.124665443
6904	0.211407744
6905	0.153886803
6906	0.186093921
6907	0.188790789
6908	0.147423225
6909	0.124159467
6910	0.129627792
6911	0.097503611
6912	0.11537252
6913	0.140858341
6914	0.144158039
6915	0.126323641
6916	0.137104434
6917	0.147975401
6918	0.146176932
6919	0.170676407
6920	0.100123108
6921	0.100317928
6922	0.10631839
6923	0.070522684
6924	0.071097125
6925	0.085284489
6926	0.114120104
6927	0.193880605
6928	0.165465802
6929	0.217596346
6930	0.208344613
6931	0.218321077
6932	0.150324933
6933	0.122934883
6934	0.145970423
6935	0.134887937
6936	0.115502771
6937	0.125898377
6938	0.115713177
6939	0.121123612
6940	0.112327758
6941	0.130426555
6942	0.157671324
6943	0.146043898
6944	0.085324566
6945	0.079937509
6946	0.078629431
6947	0.070866681
6948	0.097614937
6949	0.070585027
6950	0.100874557
6951	0.16084912
6952	0.207739558
6953	0.241532512
6954	0.234358676
6955	0.163024426
6956	0.167784719
6957	0.153668604
6958	0.163561573
6959	0.115716517
6960	0.124389912
6961	0.125351767
6962	0.132475506
6963	0.129748024
6964	0.20745345
6965	0.200084794
6966	0.179529593
6967	0.185322433
6968	0.095575448
6969	0.103912083
6970	0.072018903
6971	0.100158732
6972	0.093764177
6973	0.102108048
6974	0.128358677
6975	0.15288153
6976	0.197211474
6977	0.237624976
6978	0.203071666
6979	0.16459746
6980	0.229389091
6981	0.175087693
6982	0.181532345
6983	0.126123255
6984	0.131613844
6985	0.157218228
6986	0.117261719
6987	0.135566468
6988	0.188369977
6989	0.162396549
6990	0.190166776
6991	0.116865399
6992	0.122589773
6993	0.092327517
6994	0.087276108
6995	0.091008863
6996	0.091296083
6997	0.080065534
6998	0.077870189
6999	0.122721694
7000	0.173467902
7001	0.201027724
7002	0.174044013
7003	0.166875187
7004	0.124801817
7005	0.119385816
7006	0.108525981
7007	0.125181438
7008	0.088836339
7009	0.097315471
7010	0.082991177
7011	0.110184736
7012	0.135888756
7013	0.142441394
7014	0.115706497
7015	0.118754042
7016	0.061304906
7017	0.050582002
7018	0.048947739
